game_pk,game_date,game_type,season,away_team,away_team_id,home_team,home_team_id,venue,status
661903,2022-05-14,R,2022,Toronto Blue Jays,141,Tampa Bay Rays,139,Tropicana Field,Final
661414,2022-05-14,R,2022,Milwaukee Brewers,158,Miami Marlins,146,loanDepot park,Final
662384,2022-05-14,R,2022,Cincinnati Reds,113,Pittsburgh Pirates,134,PNC Park,Final
662547,2022-05-14,R,2022,Houston Astros,117,Washington Nationals,120,Nationals Park,Final
661147,2022-05-14,R,2022,Boston Red Sox,111,Texas Rangers,140,Globe Life Field,Final
662568,2022-05-14,R,2022,Seattle Mariners,136,New York Mets,121,Citi Field,Final
661695,2022-05-14,R,2022,Cleveland Guardians,114,Minnesota Twins,142,Target Field,Final
661490,2022-05-14,R,2022,New York Yankees,147,Chicago White Sox,145,Guaranteed Rate Field,Final
663348,2022-05-14,R,2022,Chicago Cubs,112,Arizona Diamondbacks,109,Chase Field,Final
663011,2022-05-14,R,2022,Kansas City Royals,118,Colorado Rockies,115,Coors Field,Final
662704,2022-05-14,R,2022,Philadelphia Phillies,143,Los Angeles Dodgers,119,Dodger Stadium,Final
661545,2022-05-15,R,2022,San Diego Padres,135,Atlanta Braves,144,Truist Park,Final
662528,2022-05-15,R,2022,Houston Astros,117,Washington Nationals,120,Nationals Park,Final
662519,2022-05-15,R,2022,Cincinnati Reds,113,Pittsburgh Pirates,134,PNC Park,Final
662843,2022-05-15,R,2022,Baltimore Orioles,110,Detroit Tigers,116,Comerica Park,Final
662567,2022-05-15,R,2022,Seattle Mariners,136,New York Mets,121,Citi Field,Final
661902,2022-05-15,R,2022,Toronto Blue Jays,141,Tampa Bay Rays,139,Tropicana Field,Final
661403,2022-05-15,R,2022,Milwaukee Brewers,158,Miami Marlins,146,loanDepot park,Final
661732,2022-05-15,R,2022,Cleveland Guardians,114,Minnesota Twins,142,Target Field,Final
661489,2022-05-15,R,2022,New York Yankees,147,Chicago White Sox,145,Guaranteed Rate Field,Final
661146,2022-05-15,R,2022,Boston Red Sox,111,Texas Rangers,140,Globe Life Field,Final
663010,2022-05-15,R,2022,Kansas City Royals,118,Colorado Rockies,115,Coors Field,Final
662380,2022-05-15,R,2022,Los Angeles Angels,108,Oakland Athletics,133,Oakland Coliseum,Final
663367,2022-05-15,R,2022,Chicago Cubs,112,Arizona Diamondbacks,109,Chase Field,Final
662696,2022-05-15,R,2022,Philadelphia Phillies,143,Los Angeles Dodgers,119,Dodger Stadium,Final
661984,2022-05-15,R,2022,San Francisco Giants,137,St. Louis Cardinals,138,Busch Stadium,Final
661961,2022-05-16,R,2022,Detroit Tigers,116,Tampa Bay Rays,139,Tropicana Field,Final
661402,2022-05-16,R,2022,Washington Nationals,120,Miami Marlins,146,loanDepot park,Final
661308,2022-05-16,R,2022,New York Yankees,147,Baltimore Orioles,110,Oriole Park at Camden Yards,Final
661794,2022-05-16,R,2022,Seattle Mariners,136,Toronto Blue Jays,141,Rogers Centre,Final
663275,2022-05-16,R,2022,Houston Astros,117,Boston Red Sox,111,Fenway Park,Final
663151,2022-05-16,R,2022,Pittsburgh Pirates,134,Chicago Cubs,112,Wrigley Field,Final
661212,2022-05-16,R,2022,Atlanta Braves,144,Milwaukee Brewers,158,American Family Field,Final
661145,2022-05-16,R,2022,Los Angeles Angels,108,Texas Rangers,140,Globe Life Field,Final
662728,2022-05-16,R,2022,Chicago White Sox,145,Kansas City Royals,118,Kauffman Stadium,Final
663005,2022-05-16,R,2022,San Francisco Giants,137,Colorado Rockies,115,Coors Field,Final
662378,2022-05-16,R,2022,Minnesota Twins,142,Oakland Athletics,133,Oakland Coliseum,Final
662695,2022-05-16,R,2022,Arizona Diamondbacks,109,Los Angeles Dodgers,119,Dodger Stadium,Final
662566,2022-05-17,R,2022,St. Louis Cardinals,138,New York Mets,121,Citi Field,Postponed
662780,2022-05-17,R,2022,Chicago White Sox,145,Kansas City Royals,118,Kauffman Stadium,Final
662727,2022-05-17,R,2022,Chicago White Sox,145,Kansas City Royals,118,Kauffman Stadium,Final
662628,2022-05-17,R,2022,Arizona Diamondbacks,109,Los Angeles Dodgers,119,Dodger Stadium,Final
662697,2022-05-17,R,2022,Arizona Diamondbacks,109,Los Angeles Dodgers,119,Dodger Stadium,Final
662507,2022-05-17,R,2022,St. Louis Cardinals,138,New York Mets,121,Citi Field,Final
662566,2022-05-17,R,2022,St. Louis Cardinals,138,New York Mets,121,Citi Field,Final
663032,2022-05-17,R,2022,Cincinnati Reds,113,Cleveland Guardians,114,Progressive Field,Final
662053,2022-05-17,R,2022,Detroit Tigers,116,Tampa Bay Rays,139,Tropicana Field,Final
661401,2022-05-17,R,2022,Washington Nationals,120,Miami Marlins,146,loanDepot park,Final
661625,2022-05-17,R,2022,San Diego Padres,135,Philadelphia Phillies,143,Citizens Bank Park,Final
661342,2022-05-17,R,2022,New York Yankees,147,Baltimore Orioles,110,Oriole Park at Camden Yards,Final
661765,2022-05-17,R,2022,Seattle Mariners,136,Toronto Blue Jays,141,Rogers Centre,Final
663271,2022-05-17,R,2022,Houston Astros,117,Boston Red Sox,111,Fenway Park,Final
663157,2022-05-17,R,2022,Pittsburgh Pirates,134,Chicago Cubs,112,Wrigley Field,Final
661196,2022-05-17,R,2022,Atlanta Braves,144,Milwaukee Brewers,158,American Family Field,Final
661126,2022-05-17,R,2022,Los Angeles Angels,108,Texas Rangers,140,Globe Life Field,Final
663004,2022-05-17,R,2022,San Francisco Giants,137,Colorado Rockies,115,Coors Field,Final
662370,2022-05-17,R,2022,Minnesota Twins,142,Oakland Athletics,133,Oakland Coliseum,Final
662054,2022-05-18,R,2022,Detroit Tigers,116,Tampa Bay Rays,139,Tropicana Field,Final
661202,2022-05-18,R,2022,Atlanta Braves,144,Milwaukee Brewers,158,American Family Field,Final
663003,2022-05-18,R,2022,San Francisco Giants,137,Colorado Rockies,115,Coors Field,Final
662377,2022-05-18,R,2022,Minnesota Twins,142,Oakland Athletics,133,Oakland Coliseum,Final
662744,2022-05-18,R,2022,Arizona Diamondbacks,109,Los Angeles Dodgers,119,Dodger Stadium,Final
663270,2022-05-18,R,2022,Houston Astros,117,Boston Red Sox,111,Fenway Park,Final
661400,2022-05-18,R,2022,Washington Nationals,120,Miami Marlins,146,loanDepot park,Final
661624,2022-05-18,R,2022,San Diego Padres,135,Philadelphia Phillies,143,Citizens Bank Park,Final
661344,2022-05-18,R,2022,New York Yankees,147,Baltimore Orioles,110,Oriole Park at Camden Yards,Final
661767,2022-05-18,R,2022,Seattle Mariners,136,Toronto Blue Jays,141,Rogers Centre,Final
662554,2022-05-18,R,2022,St. Louis Cardinals,138,New York Mets,121,Citi Field,Final
663156,2022-05-18,R,2022,Pittsburgh Pirates,134,Chicago Cubs,112,Wrigley Field,Final
661125,2022-05-18,R,2022,Los Angeles Angels,108,Texas Rangers,140,Globe Life Field,Final
662726,2022-05-18,R,2022,Chicago White Sox,145,Kansas City Royals,118,Kauffman Stadium,Final
663043,2022-05-19,R,2022,Cincinnati Reds,113,Cleveland Guardians,114,Progressive Field,Postponed
661347,2022-05-19,R,2022,New York Yankees,147,Baltimore Orioles,110,Oriole Park at Camden Yards,Final
661623,2022-05-19,R,2022,San Diego Padres,135,Philadelphia Phillies,143,Citizens Bank Park,Final
663043,2022-05-19,R,2022,Cincinnati Reds,113,Cleveland Guardians,114,Progressive Field,Final
662520,2022-05-19,R,2022,St. Louis Cardinals,138,New York Mets,121,Citi Field,Final
662715,2022-05-19,R,2022,Chicago White Sox,145,Kansas City Royals,118,Kauffman Stadium,Final
663269,2022-05-19,R,2022,Seattle Mariners,136,Boston Red Sox,111,Fenway Park,Final
663193,2022-05-19,R,2022,Arizona Diamondbacks,109,Chicago Cubs,112,Wrigley Field,Final
662778,2022-05-19,R,2022,Texas Rangers,140,Houston Astros,117,Minute Maid Park,Final
663143,2022-05-20,R,2022,Arizona Diamondbacks,109,Chicago Cubs,112,Wrigley Field,Final
662506,2022-05-20,R,2022,St. Louis Cardinals,138,Pittsburgh Pirates,134,PNC Park,Final
661339,2022-05-20,R,2022,Atlanta Braves,144,Miami Marlins,146,loanDepot park,Final
661348,2022-05-20,R,2022,Tampa Bay Rays,139,Baltimore Orioles,110,Oriole Park at Camden Yards,Final
661632,2022-05-20,R,2022,Los Angeles Dodgers,119,Philadelphia Phillies,143,Citizens Bank Park,Final
661766,2022-05-20,R,2022,Cincinnati Reds,113,Toronto Blue Jays,141,Rogers Centre,Final
663135,2022-05-20,R,2022,Detroit Tigers,116,Cleveland Guardians,114,Progressive Field,Final
663268,2022-05-20,R,2022,Seattle Mariners,136,Boston Red Sox,111,Fenway Park,Final
662764,2022-05-20,R,2022,Texas Rangers,140,Houston Astros,117,Minute Maid Park,Final
662714,2022-05-20,R,2022,Minnesota Twins,142,Kansas City Royals,118,Kauffman Stadium,Final
661195,2022-05-20,R,2022,Washington Nationals,120,Milwaukee Brewers,158,American Family Field,Final
663449,2022-05-20,R,2022,Oakland Athletics,133,Los Angeles Angels,108,Angel Stadium,Final
662078,2022-05-20,R,2022,San Diego Padres,135,San Francisco Giants,137,Oracle Park,Final
661290,2022-05-22,R,2022,Chicago White Sox,145,New York Yankees,147,Yankee Stadium,Postponed
663002,2022-05-21,R,2022,New York Mets,121,Colorado Rockies,115,Coors Field,Postponed
661289,2022-05-21,R,2022,Chicago White Sox,145,New York Yankees,147,Yankee Stadium,Final
663194,2022-05-21,R,2022,Arizona Diamondbacks,109,Chicago Cubs,112,Wrigley Field,Final
661793,2022-05-21,R,2022,Cincinnati Reds,113,Toronto Blue Jays,141,Rogers Centre,Final
663002,2022-05-21,R,2022,New York Mets,121,Colorado Rockies,115,Coors Field,Final
663001,2022-05-21,R,2022,New York Mets,121,Colorado Rockies,115,Coors Field,Final
662077,2022-05-21,R,2022,San Diego Padres,135,San Francisco Giants,137,Oracle Park,Final
663234,2022-05-21,R,2022,Seattle Mariners,136,Boston Red Sox,111,Fenway Park,Final
661631,2022-05-21,R,2022,Los Angeles Dodgers,119,Philadelphia Phillies,143,Citizens Bank Park,Final
661399,2022-05-21,R,2022,Atlanta Braves,144,Miami Marlins,146,loanDepot park,Final
662478,2022-05-21,R,2022,St. Louis Cardinals,138,Pittsburgh Pirates,134,PNC Park,Final
661291,2022-05-21,R,2022,Tampa Bay Rays,139,Baltimore Orioles,110,Oriole Park at Camden Yards,Final
662763,2022-05-21,R,2022,Texas Rangers,140,Houston Astros,117,Minute Maid Park,Final
662713,2022-05-21,R,2022,Minnesota Twins,142,Kansas City Royals,118,Kauffman Stadium,Final
661280,2022-05-21,R,2022,Washington Nationals,120,Milwaukee Brewers,158,American Family Field,Final
663448,2022-05-21,R,2022,Oakland Athletics,133,Los Angeles Angels,108,Angel Stadium,Final
663123,2022-07-14,R,2022,Detroit Tigers,116,Cleveland Guardians,114,Progressive Field,Postponed
662479,2022-05-22,R,2022,St. Louis Cardinals,138,Pittsburgh Pirates,134,PNC Park,Final
663277,2022-05-22,R,2022,Seattle Mariners,136,Boston Red Sox,111,Fenway Park,Final
661279,2022-05-22,R,2022,Tampa Bay Rays,139,Baltimore Orioles,110,Oriole Park at Camden Yards,Final
661611,2022-05-22,R,2022,Los Angeles Dodgers,119,Philadelphia Phillies,143,Citizens Bank Park,Final
661763,2022-05-22,R,2022,Cincinnati Reds,113,Toronto Blue Jays,141,Rogers Centre,Final
663120,2022-05-22,R,2022,Detroit Tigers,116,Cleveland Guardians,114,Progressive Field,Final
661398,2022-05-22,R,2022,Atlanta Braves,144,Miami Marlins,146,loanDepot park,Final
662857,2022-05-22,R,2022,Texas Rangers,140,Houston Astros,117,Minute Maid Park,Final
662712,2022-05-22,R,2022,Minnesota Twins,142,Kansas City Royals,118,Kauffman Stadium,Final
661248,2022-05-22,R,2022,Washington Nationals,120,Milwaukee Brewers,158,American Family Field,Final
663150,2022-05-22,R,2022,Arizona Diamondbacks,109,Chicago Cubs,112,Wrigley Field,Final
661288,2022-05-22,R,2022,Chicago White Sox,145,New York Yankees,147,Yankee Stadium,Final
661290,2022-05-22,R,2022,Chicago White Sox,145,New York Yankees,147,Yankee Stadium,Final
662982,2022-05-22,R,2022,New York Mets,121,Colorado Rockies,115,Coors Field,Final
662076,2022-05-22,R,2022,San Diego Padres,135,San Francisco Giants,137,Oracle Park,Final
663447,2022-05-22,R,2022,Oakland Athletics,133,Los Angeles Angels,108,Angel Stadium,Final
662455,2022-05-23,R,2022,Colorado Rockies,115,Pittsburgh Pirates,134,PNC Park,Final
663073,2022-05-23,R,2022,Chicago Cubs,112,Cincinnati Reds,113,Great American Ball Park,Final
662524,2022-05-23,R,2022,Los Angeles Dodgers,119,Washington Nationals,120,Nationals Park,Final
661287,2022-05-23,R,2022,Baltimore Orioles,110,New York Yankees,147,Yankee Stadium,Final
661544,2022-05-23,R,2022,Philadelphia Phillies,143,Atlanta Braves,144,Truist Park,Final
661730,2022-05-23,R,2022,Detroit Tigers,116,Minnesota Twins,142,Target Field,Final
661999,2022-05-23,R,2022,Toronto Blue Jays,141,St. Louis Cardinals,138,Busch Stadium,Final
662858,2022-05-23,R,2022,Cleveland Guardians,114,Houston Astros,117,Minute Maid Park,Final
663340,2022-05-23,R,2022,Kansas City Royals,118,Arizona Diamondbacks,109,Chase Field,Final
662135,2022-05-23,R,2022,Oakland Athletics,133,Seattle Mariners,136,T-Mobile Park,Final
662257,2022-05-23,R,2022,Milwaukee Brewers,158,San Diego Padres,135,Petco Park,Final
662075,2022-05-23,R,2022,New York Mets,121,San Francisco Giants,137,Oracle Park,Final
662454,2022-05-24,R,2022,Colorado Rockies,115,Pittsburgh Pirates,134,PNC Park,Final
663103,2022-05-24,R,2022,Chicago Cubs,112,Cincinnati Reds,113,Great American Ball Park,Final
661978,2022-05-24,R,2022,Miami Marlins,146,Tampa Bay Rays,139,Tropicana Field,Final
662536,2022-05-24,R,2022,Los Angeles Dodgers,119,Washington Nationals,120,Nationals Park,Final
661285,2022-05-24,R,2022,Baltimore Orioles,110,New York Yankees,147,Yankee Stadium,Final
661543,2022-05-24,R,2022,Philadelphia Phillies,143,Atlanta Braves,144,Truist Park,Final
661699,2022-05-24,R,2022,Detroit Tigers,116,Minnesota Twins,142,Target Field,Final
661998,2022-05-24,R,2022,Toronto Blue Jays,141,St. Louis Cardinals,138,Busch Stadium,Final
662846,2022-05-24,R,2022,Cleveland Guardians,114,Houston Astros,117,Minute Maid Park,Final
661488,2022-05-24,R,2022,Boston Red Sox,111,Chicago White Sox,145,Guaranteed Rate Field,Final
663381,2022-05-24,R,2022,Texas Rangers,140,Los Angeles Angels,108,Angel Stadium,Final
663339,2022-05-24,R,2022,Kansas City Royals,118,Arizona Diamondbacks,109,Chase Field,Final
662134,2022-05-24,R,2022,Oakland Athletics,133,Seattle Mariners,136,T-Mobile Park,Final
662229,2022-05-24,R,2022,Milwaukee Brewers,158,San Diego Padres,135,Petco Park,Final
662074,2022-05-24,R,2022,New York Mets,121,San Francisco Giants,137,Oracle Park,Final
662453,2022-05-25,R,2022,Colorado Rockies,115,Pittsburgh Pirates,134,PNC Park,Final
661772,2022-05-25,R,2022,Detroit Tigers,116,Minnesota Twins,142,Target Field,Final
662093,2022-05-25,R,2022,New York Mets,121,San Francisco Giants,137,Oracle Park,Final
662527,2022-05-25,R,2022,Los Angeles Dodgers,119,Washington Nationals,120,Nationals Park,Final
662133,2022-05-25,R,2022,Oakland Athletics,133,Seattle Mariners,136,T-Mobile Park,Final
662228,2022-05-25,R,2022,Milwaukee Brewers,158,San Diego Padres,135,Petco Park,Final
663082,2022-05-25,R,2022,Chicago Cubs,112,Cincinnati Reds,113,Great American Ball Park,Final
662052,2022-05-25,R,2022,Miami Marlins,146,Tampa Bay Rays,139,Tropicana Field,Final
661286,2022-05-25,R,2022,Baltimore Orioles,110,New York Yankees,147,Yankee Stadium,Final
661542,2022-05-25,R,2022,Philadelphia Phillies,143,Atlanta Braves,144,Truist Park,Final
662845,2022-05-25,R,2022,Cleveland Guardians,114,Houston Astros,117,Minute Maid Park,Final
661487,2022-05-25,R,2022,Boston Red Sox,111,Chicago White Sox,145,Guaranteed Rate Field,Final
663446,2022-05-25,R,2022,Texas Rangers,140,Los Angeles Angels,108,Angel Stadium,Final
663081,2022-05-26,R,2022,Chicago Cubs,112,Cincinnati Reds,113,Great American Ball Park,Final
662051,2022-05-26,R,2022,New York Yankees,147,Tampa Bay Rays,139,Tropicana Field,Final
662515,2022-05-26,R,2022,Colorado Rockies,115,Washington Nationals,120,Nationals Park,Final
662842,2022-05-26,R,2022,Cleveland Guardians,114,Detroit Tigers,116,Comerica Park,Final
661574,2022-05-26,R,2022,Philadelphia Phillies,143,Atlanta Braves,144,Truist Park,Final
661771,2022-05-26,R,2022,Kansas City Royals,118,Minnesota Twins,142,Target Field,Final
661997,2022-05-26,R,2022,Milwaukee Brewers,158,St. Louis Cardinals,138,Busch Stadium,Final
661486,2022-05-26,R,2022,Boston Red Sox,111,Chicago White Sox,145,Guaranteed Rate Field,Final
663445,2022-05-26,R,2022,Toronto Blue Jays,141,Los Angeles Angels,108,Angel Stadium,Final
663338,2022-05-26,R,2022,Los Angeles Dodgers,119,Arizona Diamondbacks,109,Chase Field,Final
662376,2022-05-26,R,2022,Texas Rangers,140,Oakland Athletics,133,Oakland Coliseum,Final
663080,2022-05-27,R,2022,San Francisco Giants,137,Cincinnati Reds,113,Great American Ball Park,Final
663276,2022-05-27,R,2022,Baltimore Orioles,110,Boston Red Sox,111,Fenway Park,Final
662543,2022-05-27,R,2022,Philadelphia Phillies,143,New York Mets,121,Citi Field,Final
661960,2022-05-27,R,2022,New York Yankees,147,Tampa Bay Rays,139,Tropicana Field,Final
661539,2022-05-27,R,2022,Miami Marlins,146,Atlanta Braves,144,Truist Park,Final
661777,2022-05-27,R,2022,Kansas City Royals,118,Minnesota Twins,142,Target Field,Final
661992,2022-05-27,R,2022,Milwaukee Brewers,158,St. Louis Cardinals,138,Busch Stadium,Final
663444,2022-05-27,R,2022,Toronto Blue Jays,141,Los Angeles Angels,108,Angel Stadium,Final
663347,2022-05-27,R,2022,Los Angeles Dodgers,119,Arizona Diamondbacks,109,Chase Field,Final
662281,2022-05-27,R,2022,Pittsburgh Pirates,134,San Diego Padres,135,Petco Park,Final
662132,2022-05-27,R,2022,Houston Astros,117,Seattle Mariners,136,T-Mobile Park,Final
662369,2022-05-27,R,2022,Texas Rangers,140,Oakland Athletics,133,Oakland Coliseum,Final
662514,2022-05-28,R,2022,Colorado Rockies,115,Washington Nationals,120,Nationals Park,Postponed
662841,2022-07-04,R,2022,Cleveland Guardians,114,Detroit Tigers,116,Comerica Park,Postponed
662514,2022-05-28,R,2022,Colorado Rockies,115,Washington Nationals,120,Nationals Park,Final
662513,2022-05-28,R,2022,Colorado Rockies,115,Washington Nationals,120,Nationals Park,Final
663257,2022-05-28,R,2022,Baltimore Orioles,110,Boston Red Sox,111,Fenway Park,Final
663309,2022-05-28,R,2022,Baltimore Orioles,110,Boston Red Sox,111,Fenway Park,Final
661774,2022-05-28,R,2022,Kansas City Royals,118,Minnesota Twins,142,Target Field,Final
661991,2022-05-28,R,2022,Milwaukee Brewers,158,St. Louis Cardinals,138,Busch Stadium,Final
662375,2022-05-28,R,2022,Texas Rangers,140,Oakland Athletics,133,Oakland Coliseum,Final
662852,2022-05-28,R,2022,Cleveland Guardians,114,Detroit Tigers,116,Comerica Park,Final
663118,2022-05-28,R,2022,San Francisco Giants,137,Cincinnati Reds,113,Great American Ball Park,Final
661537,2022-05-28,R,2022,Miami Marlins,146,Atlanta Braves,144,Truist Park,Final
661933,2022-05-28,R,2022,New York Yankees,147,Tampa Bay Rays,139,Tropicana Field,Final
663330,2022-05-28,R,2022,Los Angeles Dodgers,119,Arizona Diamondbacks,109,Chase Field,Final
662556,2022-05-28,R,2022,Philadelphia Phillies,143,New York Mets,121,Citi Field,Final
661518,2022-05-28,R,2022,Chicago Cubs,112,Chicago White Sox,145,Guaranteed Rate Field,Final
663400,2022-05-28,R,2022,Toronto Blue Jays,141,Los Angeles Angels,108,Angel Stadium,Final
662280,2022-05-28,R,2022,Pittsburgh Pirates,134,San Diego Padres,135,Petco Park,Final
662131,2022-05-28,R,2022,Houston Astros,117,Seattle Mariners,136,T-Mobile Park,Final
663072,2022-05-29,R,2022,San Francisco Giants,137,Cincinnati Reds,113,Great American Ball Park,Final
663299,2022-05-29,R,2022,Baltimore Orioles,110,Boston Red Sox,111,Fenway Park,Final
662512,2022-05-29,R,2022,Colorado Rockies,115,Washington Nationals,120,Nationals Park,Final
661517,2022-05-29,R,2022,Miami Marlins,146,Atlanta Braves,144,Truist Park,Final
662840,2022-05-29,R,2022,Cleveland Guardians,114,Detroit Tigers,116,Comerica Park,Final
661910,2022-05-29,R,2022,New York Yankees,147,Tampa Bay Rays,139,Tropicana Field,Final
661731,2022-05-29,R,2022,Kansas City Royals,118,Minnesota Twins,142,Target Field,Final
661461,2022-05-29,R,2022,Chicago Cubs,112,Chicago White Sox,145,Guaranteed Rate Field,Final
661990,2022-05-29,R,2022,Milwaukee Brewers,158,St. Louis Cardinals,138,Busch Stadium,Final
662374,2022-05-29,R,2022,Texas Rangers,140,Oakland Athletics,133,Oakland Coliseum,Final
663414,2022-05-29,R,2022,Toronto Blue Jays,141,Los Angeles Angels,108,Angel Stadium,Final
663328,2022-05-29,R,2022,Los Angeles Dodgers,119,Arizona Diamondbacks,109,Chase Field,Final
662279,2022-05-29,R,2022,Pittsburgh Pirates,134,San Diego Padres,135,Petco Park,Final
662130,2022-05-29,R,2022,Houston Astros,117,Seattle Mariners,136,T-Mobile Park,Final
662555,2022-05-29,R,2022,Philadelphia Phillies,143,New York Mets,121,Citi Field,Final
663149,2022-05-30,R,2022,Milwaukee Brewers,158,Chicago Cubs,112,Wrigley Field,Final
663147,2022-05-30,R,2022,Milwaukee Brewers,158,Chicago Cubs,112,Wrigley Field,Final
662854,2022-05-30,R,2022,Minnesota Twins,142,Detroit Tigers,116,Comerica Park,Final
661989,2022-05-30,R,2022,San Diego Padres,135,St. Louis Cardinals,138,Busch Stadium,Final
661613,2022-05-30,R,2022,San Francisco Giants,137,Philadelphia Phillies,143,Citizens Bank Park,Final
662373,2022-05-30,R,2022,Houston Astros,117,Oakland Athletics,133,Oakland Coliseum,Final
662992,2022-05-30,R,2022,Miami Marlins,146,Colorado Rockies,115,Coors Field,Final
663109,2022-05-30,R,2022,Kansas City Royals,118,Cleveland Guardians,114,Progressive Field,Final
663298,2022-05-30,R,2022,Baltimore Orioles,110,Boston Red Sox,111,Fenway Park,Final
662545,2022-05-30,R,2022,Washington Nationals,120,New York Mets,121,Citi Field,Final
661900,2022-05-30,R,2022,Tampa Bay Rays,139,Texas Rangers,140,Globe Life Field,Final
663327,2022-05-30,R,2022,Atlanta Braves,144,Arizona Diamondbacks,109,Chase Field,Final
662743,2022-05-30,R,2022,Pittsburgh Pirates,134,Los Angeles Dodgers,119,Dodger Stadium,Final
662806,2022-05-31,R,2022,Minnesota Twins,142,Detroit Tigers,116,Comerica Park,Final
662836,2022-05-31,R,2022,Minnesota Twins,142,Detroit Tigers,116,Comerica Park,Final
663034,2022-05-31,R,2022,Kansas City Royals,118,Cleveland Guardians,114,Progressive Field,Final
661618,2022-05-31,R,2022,San Francisco Giants,137,Philadelphia Phillies,143,Citizens Bank Park,Final
661075,2022-05-31,R,2022,Seattle Mariners,136,Baltimore Orioles,110,Oriole Park at Camden Yards,Final
661331,2022-05-31,R,2022,Los Angeles Angels,108,New York Yankees,147,Yankee Stadium,Final
661797,2022-05-31,R,2022,Chicago White Sox,145,Toronto Blue Jays,141,Rogers Centre,Final
663297,2022-05-31,R,2022,Cincinnati Reds,113,Boston Red Sox,111,Fenway Park,Final
662544,2022-05-31,R,2022,Washington Nationals,120,New York Mets,121,Citi Field,Final
661977,2022-05-31,R,2022,San Diego Padres,135,St. Louis Cardinals,138,Busch Stadium,Final
661884,2022-05-31,R,2022,Tampa Bay Rays,139,Texas Rangers,140,Globe Life Field,Final
663154,2022-05-31,R,2022,Milwaukee Brewers,158,Chicago Cubs,112,Wrigley Field,Final
662367,2022-05-31,R,2022,Houston Astros,117,Oakland Athletics,133,Oakland Coliseum,Final
663329,2022-05-31,R,2022,Atlanta Braves,144,Arizona Diamondbacks,109,Chase Field,Final
662735,2022-05-31,R,2022,Pittsburgh Pirates,134,Los Angeles Dodgers,119,Dodger Stadium,Final
662991,2022-06-01,R,2022,Miami Marlins,146,Colorado Rockies,115,Coors Field,Postponed
663031,2022-06-01,R,2022,Kansas City Royals,118,Cleveland Guardians,114,Progressive Field,Final
662457,2022-06-01,R,2022,Washington Nationals,120,New York Mets,121,Citi Field,Final
661982,2022-06-01,R,2022,San Diego Padres,135,St. Louis Cardinals,138,Busch Stadium,Final
662981,2022-06-01,R,2022,Miami Marlins,146,Colorado Rockies,115,Coors Field,Final
662991,2022-06-01,R,2022,Miami Marlins,146,Colorado Rockies,115,Coors Field,Final
662366,2022-06-01,R,2022,Houston Astros,117,Oakland Athletics,133,Oakland Coliseum,Final
663326,2022-06-01,R,2022,Atlanta Braves,144,Arizona Diamondbacks,109,Chase Field,Final
661612,2022-06-01,R,2022,San Francisco Giants,137,Philadelphia Phillies,143,Citizens Bank Park,Final
661343,2022-06-01,R,2022,Seattle Mariners,136,Baltimore Orioles,110,Oriole Park at Camden Yards,Final
661764,2022-06-01,R,2022,Chicago White Sox,145,Toronto Blue Jays,141,Rogers Centre,Final
663296,2022-06-01,R,2022,Cincinnati Reds,113,Boston Red Sox,111,Fenway Park,Final
662833,2022-06-01,R,2022,Minnesota Twins,142,Detroit Tigers,116,Comerica Park,Final
661963,2022-06-01,R,2022,Tampa Bay Rays,139,Texas Rangers,140,Globe Life Field,Final
663184,2022-06-01,R,2022,Milwaukee Brewers,158,Chicago Cubs,112,Wrigley Field,Final
662721,2022-06-01,R,2022,Pittsburgh Pirates,134,Los Angeles Dodgers,119,Dodger Stadium,Final
661330,2022-06-02,R,2022,Los Angeles Angels,108,New York Yankees,147,Yankee Stadium,Postponed
661330,2022-06-02,R,2022,Los Angeles Angels,108,New York Yankees,147,Yankee Stadium,Final
661329,2022-06-02,R,2022,Los Angeles Angels,108,New York Yankees,147,Yankee Stadium,Final
662832,2022-06-02,R,2022,Minnesota Twins,142,Detroit Tigers,116,Comerica Park,Final
661934,2022-06-02,R,2022,Tampa Bay Rays,139,Texas Rangers,140,Globe Life Field,Final
661762,2022-06-02,R,2022,Chicago White Sox,145,Toronto Blue Jays,141,Rogers Centre,Final
663091,2022-06-02,R,2022,Washington Nationals,120,Cincinnati Reds,113,Great American Ball Park,Final
661397,2022-06-02,R,2022,San Francisco Giants,137,Miami Marlins,146,loanDepot park,Final
661247,2022-06-02,R,2022,Seattle Mariners,136,Baltimore Orioles,110,Oriole Park at Camden Yards,Final
661340,2022-06-02,R,2022,San Diego Padres,135,Milwaukee Brewers,158,American Family Field,Final
663139,2022-06-02,R,2022,St. Louis Cardinals,138,Chicago Cubs,112,Wrigley Field,Final
663000,2022-06-02,R,2022,Atlanta Braves,144,Colorado Rockies,115,Coors Field,Final
662693,2022-06-02,R,2022,New York Mets,121,Los Angeles Dodgers,119,Dodger Stadium,Final
663153,2022-06-03,R,2022,St. Louis Cardinals,138,Chicago Cubs,112,Wrigley Field,Final
663119,2022-06-03,R,2022,Washington Nationals,120,Cincinnati Reds,113,Great American Ball Park,Final
661396,2022-06-03,R,2022,San Francisco Giants,137,Miami Marlins,146,loanDepot park,Final
661058,2022-06-03,R,2022,Cleveland Guardians,114,Baltimore Orioles,110,Oriole Park at Camden Yards,Final
662452,2022-06-03,R,2022,Arizona Diamondbacks,109,Pittsburgh Pirates,134,PNC Park,Final
