game_pk,game_date,game_type,season,away_team,away_team_id,home_team,home_team_id,venue,status
718291,2023-05-06,R,2023,New York Yankees,147,Tampa Bay Rays,139,Tropicana Field,Final
718285,2023-05-06,R,2023,Minnesota Twins,142,Cleveland Guardians,114,Progressive Field,Final
718286,2023-05-06,R,2023,Toronto Blue Jays,141,Pittsburgh Pirates,134,PNC Park,Final
718281,2023-05-06,R,2023,Chicago White Sox,145,Cincinnati Reds,113,Great American Ball Park,Final
718280,2023-05-06,R,2023,Oakland Athletics,133,Kansas City Royals,118,Kauffman Stadium,Final
718284,2023-05-06,R,2023,Boston Red Sox,111,Philadelphia Phillies,143,Citizens Bank Park,Final
718283,2023-05-06,R,2023,Baltimore Orioles,110,Atlanta Braves,144,Truist Park,Final
718287,2023-05-06,R,2023,Milwaukee Brewers,158,San Francisco Giants,137,Oracle Park,Final
718282,2023-05-06,R,2023,Washington Nationals,120,Arizona Diamondbacks,109,Chase Field,Final
718279,2023-05-06,R,2023,Los Angeles Dodgers,119,San Diego Padres,135,Petco Park,Final
718275,2023-05-06,R,2023,Texas Rangers,140,Los Angeles Angels,108,Angel Stadium,Final
718274,2023-05-06,R,2023,Houston Astros,117,Seattle Mariners,136,T-Mobile Park,Final
718277,2023-05-07,R,2023,Baltimore Orioles,110,Atlanta Braves,144,Truist Park,Final
718278,2023-05-07,R,2023,Toronto Blue Jays,141,Pittsburgh Pirates,134,PNC Park,Final
718270,2023-05-07,R,2023,Boston Red Sox,111,Philadelphia Phillies,143,Citizens Bank Park,Final
718276,2023-05-07,R,2023,Colorado Rockies,115,New York Mets,121,Citi Field,Final
718273,2023-05-07,R,2023,Minnesota Twins,142,Cleveland Guardians,114,Progressive Field,Final
718271,2023-05-07,R,2023,New York Yankees,147,Tampa Bay Rays,139,Tropicana Field,Final
718268,2023-05-07,R,2023,Oakland Athletics,133,Kansas City Royals,118,Kauffman Stadium,Final
718272,2023-05-07,R,2023,Detroit Tigers,116,St. Louis Cardinals,138,Busch Stadium,Final
718269,2023-05-07,R,2023,Miami Marlins,146,Chicago Cubs,112,Wrigley Field,Final
718267,2023-05-07,R,2023,Milwaukee Brewers,158,San Francisco Giants,137,Oracle Park,Final
718264,2023-05-07,R,2023,Texas Rangers,140,Los Angeles Angels,108,Angel Stadium,Final
718263,2023-05-07,R,2023,Washington Nationals,120,Arizona Diamondbacks,109,Chase Field,Final
718265,2023-05-07,R,2023,Houston Astros,117,Seattle Mariners,136,T-Mobile Park,Final
718262,2023-05-07,R,2023,Chicago White Sox,145,Cincinnati Reds,113,Great American Ball Park,Final
718266,2023-05-07,R,2023,Los Angeles Dodgers,119,San Diego Padres,135,Petco Park,Final
718261,2023-05-08,R,2023,Detroit Tigers,116,Cleveland Guardians,114,Progressive Field,Final
718258,2023-05-08,R,2023,Colorado Rockies,115,Pittsburgh Pirates,134,PNC Park,Final
718259,2023-05-08,R,2023,Tampa Bay Rays,139,Baltimore Orioles,110,Oriole Park at Camden Yards,Final
718255,2023-05-08,R,2023,Oakland Athletics,133,New York Yankees,147,Yankee Stadium,Final
718256,2023-05-08,R,2023,St. Louis Cardinals,138,Chicago Cubs,112,Wrigley Field,Final
718253,2023-05-08,R,2023,Chicago White Sox,145,Kansas City Royals,118,Kauffman Stadium,Final
718257,2023-05-08,R,2023,Los Angeles Dodgers,119,Milwaukee Brewers,158,American Family Field,Final
718254,2023-05-08,R,2023,Houston Astros,117,Los Angeles Angels,108,Angel Stadium,Final
718251,2023-05-08,R,2023,Texas Rangers,140,Seattle Mariners,136,T-Mobile Park,Final
718249,2023-05-08,R,2023,Miami Marlins,146,Arizona Diamondbacks,109,Chase Field,Final
718260,2023-05-08,R,2023,Washington Nationals,120,San Francisco Giants,137,Oracle Park,Final
718248,2023-05-09,R,2023,Detroit Tigers,116,Cleveland Guardians,114,Progressive Field,Final
718252,2023-05-09,R,2023,Colorado Rockies,115,Pittsburgh Pirates,134,PNC Park,Final
718246,2023-05-09,R,2023,Tampa Bay Rays,139,Baltimore Orioles,110,Oriole Park at Camden Yards,Final
718243,2023-05-09,R,2023,New York Mets,121,Cincinnati Reds,113,Great American Ball Park,Final
718244,2023-05-09,R,2023,Toronto Blue Jays,141,Philadelphia Phillies,143,Citizens Bank Park,Final
718247,2023-05-09,R,2023,Oakland Athletics,133,New York Yankees,147,Yankee Stadium,Final
718245,2023-05-09,R,2023,Boston Red Sox,111,Atlanta Braves,144,Truist Park,Final
718240,2023-05-09,R,2023,St. Louis Cardinals,138,Chicago Cubs,112,Wrigley Field,Final
718242,2023-05-09,R,2023,San Diego Padres,135,Minnesota Twins,142,Target Field,Final
718238,2023-05-09,R,2023,Chicago White Sox,145,Kansas City Royals,118,Kauffman Stadium,Final
718241,2023-05-09,R,2023,Los Angeles Dodgers,119,Milwaukee Brewers,158,American Family Field,Final
718237,2023-05-09,R,2023,Houston Astros,117,Los Angeles Angels,108,Angel Stadium,Final
718239,2023-05-09,R,2023,Texas Rangers,140,Seattle Mariners,136,T-Mobile Park,Final
718236,2023-05-09,R,2023,Miami Marlins,146,Arizona Diamondbacks,109,Chase Field,Final
718250,2023-05-09,R,2023,Washington Nationals,120,San Francisco Giants,137,Oracle Park,Final
718231,2023-05-10,R,2023,Colorado Rockies,115,Pittsburgh Pirates,134,PNC Park,Final
718232,2023-05-10,R,2023,Oakland Athletics,133,New York Yankees,147,Yankee Stadium,Final
718234,2023-05-10,R,2023,Detroit Tigers,116,Cleveland Guardians,114,Progressive Field,Final
718228,2023-05-10,R,2023,Los Angeles Dodgers,119,Milwaukee Brewers,158,American Family Field,Final
718229,2023-05-10,R,2023,Texas Rangers,140,Seattle Mariners,136,T-Mobile Park,Final
718226,2023-05-10,R,2023,Miami Marlins,146,Arizona Diamondbacks,109,Chase Field,Final
718230,2023-05-10,R,2023,Washington Nationals,120,San Francisco Giants,137,Oracle Park,Final
718233,2023-05-10,R,2023,Toronto Blue Jays,141,Philadelphia Phillies,143,Citizens Bank Park,Final
718235,2023-05-10,R,2023,Houston Astros,117,Los Angeles Angels,108,Angel Stadium,Final
718227,2023-05-10,R,2023,Tampa Bay Rays,139,Baltimore Orioles,110,Oriole Park at Camden Yards,Final
718225,2023-05-10,R,2023,New York Mets,121,Cincinnati Reds,113,Great American Ball Park,Final
718220,2023-05-10,R,2023,Boston Red Sox,111,Atlanta Braves,144,Truist Park,Final
718221,2023-05-10,R,2023,St. Louis Cardinals,138,Chicago Cubs,112,Wrigley Field,Final
718224,2023-05-10,R,2023,San Diego Padres,135,Minnesota Twins,142,Target Field,Final
718222,2023-05-10,R,2023,Chicago White Sox,145,Kansas City Royals,118,Kauffman Stadium,Final
718223,2023-05-11,R,2023,New York Mets,121,Cincinnati Reds,113,Great American Ball Park,Final
718216,2023-05-11,R,2023,San Diego Padres,135,Minnesota Twins,142,Target Field,Final
718218,2023-05-11,R,2023,Chicago White Sox,145,Kansas City Royals,118,Kauffman Stadium,Final
718219,2023-05-11,R,2023,Tampa Bay Rays,139,New York Yankees,147,Yankee Stadium,Final
718215,2023-05-11,R,2023,San Francisco Giants,137,Arizona Diamondbacks,109,Chase Field,Final
718217,2023-05-11,R,2023,Texas Rangers,140,Oakland Athletics,133,Oakland Coliseum,Final
718208,2023-05-12,R,2023,Seattle Mariners,136,Detroit Tigers,116,Comerica Park,Final
718212,2023-05-12,R,2023,Cincinnati Reds,113,Miami Marlins,146,loanDepot park,Final
718214,2023-05-12,R,2023,New York Mets,121,Washington Nationals,120,Nationals Park,Final
718213,2023-05-12,R,2023,Pittsburgh Pirates,134,Baltimore Orioles,110,Oriole Park at Camden Yards,Final
718210,2023-05-12,R,2023,Tampa Bay Rays,139,New York Yankees,147,Yankee Stadium,Final
718206,2023-05-12,R,2023,Atlanta Braves,144,Toronto Blue Jays,141,Rogers Centre,Final
718205,2023-05-12,R,2023,Los Angeles Angels,108,Cleveland Guardians,114,Progressive Field,Final
718211,2023-05-12,R,2023,St. Louis Cardinals,138,Boston Red Sox,111,Fenway Park,Final
718209,2023-05-12,R,2023,Chicago Cubs,112,Minnesota Twins,142,Target Field,Final
718207,2023-05-12,R,2023,Houston Astros,117,Chicago White Sox,145,Guaranteed Rate Field,Final
718204,2023-05-12,R,2023,Kansas City Royals,118,Milwaukee Brewers,158,American Family Field,Final
718202,2023-05-12,R,2023,Philadelphia Phillies,143,Colorado Rockies,115,Coors Field,Final
718199,2023-05-12,R,2023,San Francisco Giants,137,Arizona Diamondbacks,109,Chase Field,Final
718200,2023-05-12,R,2023,Texas Rangers,140,Oakland Athletics,133,Oakland Coliseum,Final
718201,2023-05-12,R,2023,San Diego Padres,135,Los Angeles Dodgers,119,Dodger Stadium,Final
718197,2023-05-13,R,2023,Tampa Bay Rays,139,New York Yankees,147,Yankee Stadium,Final
718194,2023-05-13,R,2023,Seattle Mariners,136,Detroit Tigers,116,Comerica Park,Final
718198,2023-05-13,R,2023,Cincinnati Reds,113,Miami Marlins,146,loanDepot park,Final
718195,2023-05-13,R,2023,Chicago Cubs,112,Minnesota Twins,142,Target Field,Final
718192,2023-05-13,R,2023,Atlanta Braves,144,Toronto Blue Jays,141,Rogers Centre,Final
718203,2023-05-13,R,2023,New York Mets,121,Washington Nationals,120,Nationals Park,Final
718190,2023-05-13,R,2023,Texas Rangers,140,Oakland Athletics,133,Oakland Coliseum,Final
718196,2023-05-13,R,2023,St. Louis Cardinals,138,Boston Red Sox,111,Fenway Park,Final
718191,2023-05-13,R,2023,Los Angeles Angels,108,Cleveland Guardians,114,Progressive Field,Final
718193,2023-05-13,R,2023,Pittsburgh Pirates,134,Baltimore Orioles,110,Oriole Park at Camden Yards,Final
718183,2023-05-13,R,2023,Kansas City Royals,118,Milwaukee Brewers,158,American Family Field,Final
718185,2023-05-13,R,2023,San Diego Padres,135,Los Angeles Dodgers,119,Dodger Stadium,Final
718189,2023-05-13,R,2023,Houston Astros,117,Chicago White Sox,145,Guaranteed Rate Field,Final
718184,2023-05-13,R,2023,San Francisco Giants,137,Arizona Diamondbacks,109,Chase Field,Final
718188,2023-05-13,R,2023,Philadelphia Phillies,143,Colorado Rockies,115,Coors Field,Final
718182,2023-05-14,R,2023,Los Angeles Angels,108,Cleveland Guardians,114,Progressive Field,Final
718203,2023-05-13,R,2023,New York Mets,121,Washington Nationals,120,Nationals Park,Final
718179,2023-05-14,R,2023,Pittsburgh Pirates,134,Baltimore Orioles,110,Oriole Park at Camden Yards,Final
718180,2023-05-14,R,2023,Tampa Bay Rays,139,New York Yankees,147,Yankee Stadium,Final
718181,2023-05-14,R,2023,Atlanta Braves,144,Toronto Blue Jays,141,Rogers Centre,Final
718173,2023-05-14,R,2023,Seattle Mariners,136,Detroit Tigers,116,Comerica Park,Final
718178,2023-05-14,R,2023,Cincinnati Reds,113,Miami Marlins,146,loanDepot park,Final
718175,2023-05-14,R,2023,Chicago Cubs,112,Minnesota Twins,142,Target Field,Final
718176,2023-05-14,R,2023,Houston Astros,117,Chicago White Sox,145,Guaranteed Rate Field,Final
718177,2023-05-14,R,2023,Kansas City Royals,118,Milwaukee Brewers,158,American Family Field,Final
718174,2023-05-14,R,2023,Philadelphia Phillies,143,Colorado Rockies,115,Coors Field,Final
718172,2023-05-14,R,2023,Texas Rangers,140,Oakland Athletics,133,Oakland Coliseum,Final
718168,2023-05-14,R,2023,San Diego Padres,135,Los Angeles Dodgers,119,Dodger Stadium,Final
718169,2023-05-14,R,2023,San Francisco Giants,137,Arizona Diamondbacks,109,Chase Field,Final
718186,2023-05-14,R,2023,New York Mets,121,Washington Nationals,120,Nationals Park,Final
718187,2023-05-14,R,2023,St. Louis Cardinals,138,Boston Red Sox,111,Fenway Park,Final
718167,2023-05-15,R,2023,New York Mets,121,Washington Nationals,120,Nationals Park,Final
718171,2023-05-15,R,2023,Los Angeles Angels,108,Baltimore Orioles,110,Oriole Park at Camden Yards,Final
718164,2023-05-15,R,2023,New York Yankees,147,Toronto Blue Jays,141,Rogers Centre,Final
718163,2023-05-15,R,2023,Seattle Mariners,136,Boston Red Sox,111,Fenway Park,Final
718166,2023-05-15,R,2023,Milwaukee Brewers,158,St. Louis Cardinals,138,Busch Stadium,Final
718165,2023-05-15,R,2023,Atlanta Braves,144,Texas Rangers,140,Globe Life Field,Final
718158,2023-05-15,R,2023,Chicago Cubs,112,Houston Astros,117,Minute Maid Park,Final
718161,2023-05-15,R,2023,Cincinnati Reds,113,Colorado Rockies,115,Coors Field,Final
718160,2023-05-15,R,2023,Arizona Diamondbacks,109,Oakland Athletics,133,Oakland Coliseum,Final
718162,2023-05-15,R,2023,Kansas City Royals,118,San Diego Padres,135,Petco Park,Final
718170,2023-05-15,R,2023,Philadelphia Phillies,143,San Francisco Giants,137,Oracle Park,Final
718159,2023-05-15,R,2023,Minnesota Twins,142,Los Angeles Dodgers,119,Dodger Stadium,Final
718154,2023-05-16,R,2023,Los Angeles Angels,108,Baltimore Orioles,110,Oriole Park at Camden Yards,Final
718155,2023-05-16,R,2023,Pittsburgh Pirates,134,Detroit Tigers,116,Comerica Park,Final
718153,2023-05-16,R,2023,Washington Nationals,120,Miami Marlins,146,loanDepot park,Final
718157,2023-05-16,R,2023,New York Yankees,147,Toronto Blue Jays,141,Rogers Centre,Final
718149,2023-05-16,R,2023,Seattle Mariners,136,Boston Red Sox,111,Fenway Park,Final
718150,2023-05-16,R,2023,Tampa Bay Rays,139,New York Mets,121,Citi Field,Final
718151,2023-05-16,R,2023,Milwaukee Brewers,158,St. Louis Cardinals,138,Busch Stadium,Final
718148,2023-05-16,R,2023,Atlanta Braves,144,Texas Rangers,140,Globe Life Field,Final
718152,2023-05-16,R,2023,Chicago Cubs,112,Houston Astros,117,Minute Maid Park,Final
718147,2023-05-16,R,2023,Cleveland Guardians,114,Chicago White Sox,145,Guaranteed Rate Field,Final
718145,2023-05-16,R,2023,Cincinnati Reds,113,Colorado Rockies,115,Coors Field,Final
718146,2023-05-16,R,2023,Arizona Diamondbacks,109,Oakland Athletics,133,Oakland Coliseum,Final
718144,2023-05-16,R,2023,Kansas City Royals,118,San Diego Padres,135,Petco Park,Final
718156,2023-05-16,R,2023,Philadelphia Phillies,143,San Francisco Giants,137,Oracle Park,Final
718141,2023-05-16,R,2023,Minnesota Twins,142,Los Angeles Dodgers,119,Dodger Stadium,Final
718142,2023-05-17,R,2023,Pittsburgh Pirates,134,Detroit Tigers,116,Comerica Park,Final
718138,2023-05-17,R,2023,Cincinnati Reds,113,Colorado Rockies,115,Coors Field,Final
718136,2023-05-17,R,2023,Minnesota Twins,142,Los Angeles Dodgers,119,Dodger Stadium,Final
718139,2023-05-17,R,2023,Arizona Diamondbacks,109,Oakland Athletics,133,Oakland Coliseum,Final
718143,2023-05-17,R,2023,Philadelphia Phillies,143,San Francisco Giants,137,Oracle Park,Final
718140,2023-05-17,R,2023,Kansas City Royals,118,San Diego Padres,135,Petco Park,Final
718137,2023-05-17,R,2023,Los Angeles Angels,108,Baltimore Orioles,110,Oriole Park at Camden Yards,Final
718132,2023-05-17,R,2023,Washington Nationals,120,Miami Marlins,146,loanDepot park,Final
718134,2023-05-17,R,2023,New York Yankees,147,Toronto Blue Jays,141,Rogers Centre,Final
718133,2023-05-17,R,2023,Seattle Mariners,136,Boston Red Sox,111,Fenway Park,Final
718135,2023-05-17,R,2023,Tampa Bay Rays,139,New York Mets,121,Citi Field,Final
718131,2023-05-17,R,2023,Milwaukee Brewers,158,St. Louis Cardinals,138,Busch Stadium,Final
718126,2023-05-17,R,2023,Atlanta Braves,144,Texas Rangers,140,Globe Life Field,Final
718127,2023-05-17,R,2023,Chicago Cubs,112,Houston Astros,117,Minute Maid Park,Final
718129,2023-05-17,R,2023,Cleveland Guardians,114,Chicago White Sox,145,Guaranteed Rate Field,Final
718128,2023-05-18,R,2023,Los Angeles Angels,108,Baltimore Orioles,110,Oriole Park at Camden Yards,Final
718122,2023-05-18,R,2023,Tampa Bay Rays,139,New York Mets,121,Citi Field,Final
718130,2023-05-18,R,2023,Washington Nationals,120,Miami Marlins,146,loanDepot park,Final
718125,2023-05-18,R,2023,Cleveland Guardians,114,Chicago White Sox,145,Guaranteed Rate Field,Final
718121,2023-05-18,R,2023,New York Yankees,147,Toronto Blue Jays,141,Rogers Centre,Final
718124,2023-05-18,R,2023,Los Angeles Dodgers,119,St. Louis Cardinals,138,Busch Stadium,Final
718118,2023-05-19,R,2023,Arizona Diamondbacks,109,Pittsburgh Pirates,134,PNC Park,Final
718120,2023-05-19,R,2023,New York Yankees,147,Cincinnati Reds,113,Great American Ball Park,Final
718117,2023-05-19,R,2023,Milwaukee Brewers,158,Tampa Bay Rays,139,Tropicana Field,Final
718123,2023-05-19,R,2023,Detroit Tigers,116,Washington Nationals,120,Nationals Park,Final
718116,2023-05-19,R,2023,Chicago Cubs,112,Philadelphia Phillies,143,Citizens Bank Park,Final
718115,2023-05-19,R,2023,Baltimore Orioles,110,Toronto Blue Jays,141,Rogers Centre,Final
718119,2023-05-19,R,2023,Cleveland Guardians,114,New York Mets,121,Citi Field,Final
718110,2023-05-19,R,2023,Seattle Mariners,136,Atlanta Braves,144,Truist Park,Final
718114,2023-05-19,R,2023,Colorado Rockies,115,Texas Rangers,140,Globe Life Field,Final
718112,2023-05-19,R,2023,Oakland Athletics,133,Houston Astros,117,Minute Maid Park,Final
718111,2023-05-19,R,2023,Kansas City Royals,118,Chicago White Sox,145,Guaranteed Rate Field,Final
718113,2023-05-19,R,2023,Los Angeles Dodgers,119,St. Louis Cardinals,138,Busch Stadium,Final
718106,2023-05-19,R,2023,Minnesota Twins,142,Los Angeles Angels,108,Angel Stadium,Final
718107,2023-05-19,R,2023,Boston Red Sox,111,San Diego Padres,135,Petco Park,Final
718105,2023-05-19,R,2023,Miami Marlins,146,San Francisco Giants,137,Oracle Park,Final
718104,2023-05-20,R,2023,Kansas City Royals,118,Chicago White Sox,145,Guaranteed Rate Field,Final
718102,2023-05-20,R,2023,Baltimore Orioles,110,Toronto Blue Jays,141,Rogers Centre,Final
718108,2023-05-20,R,2023,Detroit Tigers,116,Washington Nationals,120,Nationals Park,Final
718101,2023-05-20,R,2023,Arizona Diamondbacks,109,Pittsburgh Pirates,134,PNC Park,Final
718100,2023-05-20,R,2023,Colorado Rockies,115,Texas Rangers,140,Globe Life Field,Final
718097,2023-05-20,R,2023,Chicago Cubs,112,Philadelphia Phillies,143,Citizens Bank Park,Final
718103,2023-05-20,R,2023,Miami Marlins,146,San Francisco Giants,137,Oracle Park,Final
718098,2023-05-20,R,2023,Oakland Athletics,133,Houston Astros,117,Minute Maid Park,Final
718095,2023-05-20,R,2023,New York Yankees,147,Cincinnati Reds,113,Great American Ball Park,Final
718093,2023-05-20,R,2023,Milwaukee Brewers,158,Tampa Bay Rays,139,Tropicana Field,Final
718109,2023-05-20,R,2023,Los Angeles Dodgers,119,St. Louis Cardinals,138,Busch Stadium,Final
718094,2023-05-20,R,2023,Seattle Mariners,136,Atlanta Braves,144,Truist Park,Final
718096,2023-05-20,R,2023,Minnesota Twins,142,Los Angeles Angels,108,Angel Stadium,Final
718092,2023-05-20,R,2023,Boston Red Sox,111,San Diego Padres,135,Petco Park,Final
718099,2023-05-21,R,2023,Cleveland Guardians,114,New York Mets,121,Citi Field,Postponed
718085,2023-05-21,R,2023,New York Yankees,147,Cincinnati Reds,113,Great American Ball Park,Final
718089,2023-05-21,R,2023,Detroit Tigers,116,Washington Nationals,120,Nationals Park,Final
718091,2023-05-21,R,2023,Arizona Diamondbacks,109,Pittsburgh Pirates,134,PNC Park,Final
718088,2023-05-21,R,2023,Chicago Cubs,112,Philadelphia Phillies,143,Citizens Bank Park,Final
718090,2023-05-21,R,2023,Seattle Mariners,136,Atlanta Braves,144,Truist Park,Final
718087,2023-05-21,R,2023,Baltimore Orioles,110,Toronto Blue Jays,141,Rogers Centre,Final
718099,2023-05-21,R,2023,Cleveland Guardians,114,New York Mets,121,Citi Field,Final
718082,2023-05-21,R,2023,Cleveland Guardians,114,New York Mets,121,Citi Field,Final
718081,2023-05-21,R,2023,Milwaukee Brewers,158,Tampa Bay Rays,139,Tropicana Field,Final
718086,2023-05-21,R,2023,Oakland Athletics,133,Houston Astros,117,Minute Maid Park,Final
718084,2023-05-21,R,2023,Kansas City Royals,118,Chicago White Sox,145,Guaranteed Rate Field,Final
718083,2023-05-21,R,2023,Los Angeles Dodgers,119,St. Louis Cardinals,138,Busch Stadium,Final
718076,2023-05-21,R,2023,Colorado Rockies,115,Texas Rangers,140,Globe Life Field,Final
718078,2023-05-21,R,2023,Miami Marlins,146,San Francisco Giants,137,Oracle Park,Final
718080,2023-05-21,R,2023,Minnesota Twins,142,Los Angeles Angels,108,Angel Stadium,Final
718079,2023-05-21,R,2023,Boston Red Sox,111,San Diego Padres,135,Petco Park,Final
718072,2023-05-22,R,2023,Chicago White Sox,145,Cleveland Guardians,114,Progressive Field,Final
718075,2023-05-22,R,2023,Texas Rangers,140,Pittsburgh Pirates,134,PNC Park,Final
718071,2023-05-22,R,2023,St. Louis Cardinals,138,Cincinnati Reds,113,Great American Ball Park,Final
718077,2023-05-22,R,2023,Toronto Blue Jays,141,Tampa Bay Rays,139,Tropicana Field,Final
718073,2023-05-22,R,2023,Arizona Diamondbacks,109,Philadelphia Phillies,143,Citizens Bank Park,Final
718074,2023-05-22,R,2023,Los Angeles Dodgers,119,Atlanta Braves,144,Truist Park,Final
718066,2023-05-22,R,2023,Detroit Tigers,116,Kansas City Royals,118,Kauffman Stadium,Final
718067,2023-05-22,R,2023,San Francisco Giants,137,Minnesota Twins,142,Target Field,Final
718068,2023-05-22,R,2023,Houston Astros,117,Milwaukee Brewers,158,American Family Field,Final
718069,2023-05-22,R,2023,Miami Marlins,146,Colorado Rockies,115,Coors Field,Final
718070,2023-05-22,R,2023,Boston Red Sox,111,Los Angeles Angels,108,Angel Stadium,Final
718062,2023-05-22,R,2023,Oakland Athletics,133,Seattle Mariners,136,T-Mobile Park,Final
718063,2023-05-23,R,2023,Chicago White Sox,145,Cleveland Guardians,114,Progressive Field,Final
718065,2023-05-23,R,2023,Texas Rangers,140,Pittsburgh Pirates,134,PNC Park,Final
718059,2023-05-23,R,2023,St. Louis Cardinals,138,Cincinnati Reds,113,Great American Ball Park,Final
718061,2023-05-23,R,2023,Toronto Blue Jays,141,Tampa Bay Rays,139,Tropicana Field,Final
718060,2023-05-23,R,2023,Arizona Diamondbacks,109,Philadelphia Phillies,143,Citizens Bank Park,Final
718064,2023-05-23,R,2023,San Diego Padres,135,Washington Nationals,120,Nationals Park,Final
718058,2023-05-23,R,2023,Baltimore Orioles,110,New York Yankees,147,Yankee Stadium,Final
718057,2023-05-23,R,2023,Los Angeles Dodgers,119,Atlanta Braves,144,Truist Park,Final
718049,2023-05-23,R,2023,Detroit Tigers,116,Kansas City Royals,118,Kauffman Stadium,Final
718055,2023-05-23,R,2023,New York Mets,121,Chicago Cubs,112,Wrigley Field,Final
718054,2023-05-23,R,2023,San Francisco Giants,137,Minnesota Twins,142,Target Field,Final
718056,2023-05-23,R,2023,Houston Astros,117,Milwaukee Brewers,158,American Family Field,Final
718051,2023-05-23,R,2023,Miami Marlins,146,Colorado Rockies,115,Coors Field,Final
718053,2023-05-23,R,2023,Boston Red Sox,111,Los Angeles Angels,108,Angel Stadium,Final
718050,2023-05-23,R,2023,Oakland Athletics,133,Seattle Mariners,136,T-Mobile Park,Final
718045,2023-05-24,R,2023,Texas Rangers,140,Pittsburgh Pirates,134,PNC Park,Final
718043,2023-05-24,R,2023,Arizona Diamondbacks,109,Philadelphia Phillies,143,Citizens Bank Park,Final
718047,2023-05-24,R,2023,San Francisco Giants,137,Minnesota Twins,142,Target Field,Final
718048,2023-05-24,R,2023,Chicago White Sox,145,Cleveland Guardians,114,Progressive Field,Final
718046,2023-05-24,R,2023,Houston Astros,117,Milwaukee Brewers,158,American Family Field,Final
718041,2023-05-24,R,2023,St. Louis Cardinals,138,Cincinnati Reds,113,Great American Ball Park,Final
718044,2023-05-24,R,2023,Toronto Blue Jays,141,Tampa Bay Rays,139,Tropicana Field,Final
718052,2023-05-24,R,2023,San Diego Padres,135,Washington Nationals,120,Nationals Park,Final
718040,2023-05-24,R,2023,Baltimore Orioles,110,New York Yankees,147,Yankee Stadium,Final
718042,2023-05-24,R,2023,Los Angeles Dodgers,119,Atlanta Braves,144,Truist Park,Final
718039,2023-05-24,R,2023,Detroit Tigers,116,Kansas City Royals,118,Kauffman Stadium,Final
718038,2023-05-24,R,2023,New York Mets,121,Chicago Cubs,112,Wrigley Field,Final
718036,2023-05-24,R,2023,Miami Marlins,146,Colorado Rockies,115,Coors Field,Final
718034,2023-05-24,R,2023,Boston Red Sox,111,Los Angeles Angels,108,Angel Stadium,Final
718037,2023-05-24,R,2023,Oakland Athletics,133,Seattle Mariners,136,T-Mobile Park,Final
718030,2023-05-25,R,2023,St. Louis Cardinals,138,Cincinnati Reds,113,Great American Ball Park,Final
718032,2023-05-25,R,2023,Toronto Blue Jays,141,Tampa Bay Rays,139,Tropicana Field,Final
718033,2023-05-25,R,2023,Miami Marlins,146,Colorado Rockies,115,Coors Field,Final
718035,2023-05-25,R,2023,San Diego Padres,135,Washington Nationals,120,Nationals Park,Final
718031,2023-05-25,R,2023,Chicago White Sox,145,Detroit Tigers,116,Comerica Park,Final
718029,2023-05-25,R,2023,Baltimore Orioles,110,New York Yankees,147,Yankee Stadium,Final
718026,2023-05-25,R,2023,Philadelphia Phillies,143,Atlanta Braves,144,Truist Park,Final
718024,2023-05-25,R,2023,New York Mets,121,Chicago Cubs,112,Wrigley Field,Final
718028,2023-05-25,R,2023,San Francisco Giants,137,Milwaukee Brewers,158,American Family Field,Final
718025,2023-05-25,R,2023,Oakland Athletics,133,Seattle Mariners,136,T-Mobile Park,Final
718027,2023-05-26,R,2023,Cincinnati Reds,113,Chicago Cubs,112,Wrigley Field,Final
718018,2023-05-26,R,2023,Los Angeles Dodgers,119,Tampa Bay Rays,139,Tropicana Field,Final
718021,2023-05-26,R,2023,Chicago White Sox,145,Detroit Tigers,116,Comerica Park,Final
718020,2023-05-26,R,2023,Texas Rangers,140,Baltimore Orioles,110,Oriole Park at Camden Yards,Final
718023,2023-05-26,R,2023,San Diego Padres,135,New York Yankees,147,Yankee Stadium,Final
718022,2023-05-26,R,2023,St. Louis Cardinals,138,Cleveland Guardians,114,Progressive Field,Final
718019,2023-05-26,R,2023,Philadelphia Phillies,143,Atlanta Braves,144,Truist Park,Final
718014,2023-05-26,R,2023,Washington Nationals,120,Kansas City Royals,118,Kauffman Stadium,Final
718013,2023-05-26,R,2023,Toronto Blue Jays,141,Minnesota Twins,142,Target Field,Final
718017,2023-05-26,R,2023,San Francisco Giants,137,Milwaukee Brewers,158,American Family Field,Final
718016,2023-05-26,R,2023,New York Mets,121,Colorado Rockies,115,Coors Field,Final
718015,2023-05-26,R,2023,Miami Marlins,146,Los Angeles Angels,108,Angel Stadium,Final
718010,2023-05-26,R,2023,Boston Red Sox,111,Arizona Diamondbacks,109,Chase Field,Final
718009,2023-05-26,R,2023,Houston Astros,117,Oakland Athletics,133,Oakland Coliseum,Final
718012,2023-05-26,R,2023,Pittsburgh Pirates,134,Seattle Mariners,136,T-Mobile Park,Final
718006,2023-05-27,R,2023,San Diego Padres,135,New York Yankees,147,Yankee Stadium,Final
718005,2023-05-27,R,2023,Chicago White Sox,145,Detroit Tigers,116,Comerica Park,Final
718008,2023-05-27,R,2023,Toronto Blue Jays,141,Minnesota Twins,142,Target Field,Final
718001,2023-05-27,R,2023,Texas Rangers,140,Baltimore Orioles,110,Oriole Park at Camden Yards,Final
718003,2023-05-27,R,2023,Houston Astros,117,Oakland Athletics,133,Oakland Coliseum,Final
